Date,Id,In-Time,Out-Time
2017-11-02,XESLPI,9:26:00,18:30:09
2017-11-03,XESLPI,9:31:37,19:35:01
2017-11-07,XESLPI,9:28:25,18:27:11
2017-11-08,XESLPI,9:32:20,18:25:53
2017-11-09,XESLPI,9:25:18,18:32:36
2017-11-10,XESLPI,9:05:12,18:15:30
2017-11-13,XESLPI,9:12:06,18:32:58
2017-11-14,XESLPI,9:08:33,18:31:52
2017-11-15,XESLPI,9:10:14,17:56:16
2017-11-16,XESLPI,9:06:36,18:13:29
2017-11-17,XESLPI,9:13:40,18:14:07
2017-11-20,XESLPI,9:09:15,18:33:58
2017-11-21,XESLPI,9:10:12,18:35:46
2017-11-22,XESLPI,9:09:54,18:41:05
2017-11-23,XESLPI,9:12:35,18:24:54
2017-11-24,XESLPI,9:24:39,17:01:36
2017-11-27,XESLPI,9:09:56,13:14:29
2017-11-28,XESLPI,9:07:51,18:14:41
2017-11-29,XESLPI,9:11:03,18:17:43
2017-11-30,XESLPI,9:33:08,19:16:01
2017-12-01,XESLPI,9:04:54,18:53:43
2017-12-04,XESLPI,9:07:27,18:08:41
2017-12-05,XESLPI,9:07:25,18:21:36
2017-12-06,XESLPI,9:07:32,18:18:08
2017-12-08,XESLPI,9:04:54,18:23:54
2017-12-11,XESLPI,8:40:41,18:54:42
2017-12-12,XESLPI,8:59:31,17:00:23
2017-12-13,XESLPI,8:54:28,17:58:55
2017-12-14,XESLPI,9:05:03,18:07:07
2017-12-15,XESLPI,9:05:44,18:30:42
2017-12-19,XESLPI,9:23:45,18:22:17
2017-12-21,XESLPI,9:24:59,18:21:27
2017-12-22,XESLPI,9:26:03,18:00:53
2017-12-26,XESLPI,10:00:18,18:40:22
2017-12-27,XESLPI,9:15:24,18:09:11
2017-12-28,XESLPI,9:21:49,18:26:23
2017-12-29,XESLPI,9:11:17,18:21:54
2017-11-03,4BMF46,9:20:51,16:57:49
2017-11-06,4BMF46,9:30:27,16:53:06
2017-11-07,4BMF46,9:56:56,15:55:48
2017-11-08,4BMF46,9:07:23,16:41:14
2017-11-09,4BMF46,9:17:13,16:56:39
2017-11-10,4BMF46,9:06:30,17:06:16
2017-11-13,4BMF46,9:30:59,17:13:56
2017-11-14,4BMF46,9:10:26,17:01:04
2017-11-15,4BMF46,9:23:25,16:58:50
2017-11-16,4BMF46,9:10:32,16:59:11
2017-11-17,4BMF46,9:17:37,17:35:04
2017-11-20,4BMF46,12:18:33,16:53:31
2017-11-21,4BMF46,9:13:12,14:29:21
2017-11-22,4BMF46,9:17:34,16:04:08
2017-11-23,4BMF46,9:15:59,16:15:11
2017-11-24,4BMF46,8:39:26,16:29:15
2017-11-27,4BMF46,13:23:00,16:14:07
2017-11-28,4BMF46,9:14:14,14:48:03
2017-11-29,4BMF46,9:26:41,15:43:31
2017-11-30,4BMF46,9:11:37,17:00:28
2017-12-01,4BMF46,8:55:11,16:31:04
2017-12-04,4BMF46,9:31:42,16:54:14
2017-12-05,4BMF46,8:58:04,16:57:42
2017-12-06,4BMF46,13:13:16,16:55:41
2017-12-11,4BMF46,9:31:31,16:41:13
2017-12-12,4BMF46,9:30:34,16:46:36
2017-12-13,4BMF46,9:19:10,16:05:00
2017-12-14,4BMF46,9:17:35,16:55:22
2017-12-15,4BMF46,9:25:30,18:33:05
2017-12-18,4BMF46,9:23:41,16:45:42
2017-12-19,4BMF46,9:06:42,16:51:18
2017-12-20,4BMF46,9:03:02,16:58:11
2017-12-21,4BMF46,9:26:27,15:17:50
2017-12-22,4BMF46,9:22:10,17:51:37
2017-12-25,4BMF46,9:12:18,16:33:39
2017-12-26,4BMF46,9:19:59,16:49:41
2017-12-27,4BMF46,9:12:40,17:43:43
2017-12-28,4BMF46,9:12:30,17:20:56
2017-12-29,4BMF46,7:17:20,17:03:38
2017-06-08,2EY7FR,10:44:48,18:09:20
2017-06-09,2EY7FR,8:44:01,18:08:00
2017-06-12,2EY7FR,8:44:32,18:16:36
2017-06-13,2EY7FR,8:51:58,18:11:51
2017-06-14,2EY7FR,8:45:07,18:11:09
2017-06-15,2EY7FR,8:51:14,18:09:53
2017-06-16,2EY7FR,8:55:18,18:12:50
2017-06-19,2EY7FR,8:57:23,18:20:15
2017-06-20,2EY7FR,8:52:42,18:04:42
2017-06-21,2EY7FR,9:06:39,17:49:48
2017-06-22,2EY7FR,8:56:40,18:04:32
2017-06-23,2EY7FR,8:51:16,18:04:56
2017-06-26,2EY7FR,9:01:10,18:09:24
2017-06-27,2EY7FR,9:00:49,18:07:53
2017-06-28,2EY7FR,8:57:41,18:13:59
2017-06-29,2EY7FR,9:08:32,18:09:15
2017-06-30,2EY7FR,9:04:10,18:05:54
2017-07-03,2EY7FR,8:55:16,18:10:41
2017-07-05,2EY7FR,8:50:33,18:10:50
2017-07-06,2EY7FR,9:04:01,18:08:35
2017-07-07,2EY7FR,9:00:11,18:07:18
2017-07-10,2EY7FR,9:04:56,18:12:42
2017-07-11,2EY7FR,9:01:21,18:18:50
2017-07-12,2EY7FR,9:01:47,18:18:08
2017-07-13,2EY7FR,9:12:29,18:01:41
2017-07-14,2EY7FR,9:13:37,12:38:16
2017-07-18,2EY7FR,8:51:28,18:05:19
2017-07-19,2EY7FR,9:06:20,18:19:56
2017-07-20,2EY7FR,9:07:38,12:37:44
2017-07-24,2EY7FR,9:03:13,18:09:43
2017-07-25,2EY7FR,9:01:54,18:05:24
2017-07-26,2EY7FR,8:58:16,18:24:30
2017-07-27,2EY7FR,8:50:43,18:16:44
2017-07-28,2EY7FR,9:01:12,17:02:03
2017-07-31,2EY7FR,9:03:00,18:12:32
2017-08-01,2EY7FR,9:00:21,18:07:30
2017-08-02,2EY7FR,9:04:09,18:08:00
2017-08-03,2EY7FR,8:57:20,18:11:07
2017-08-04,2EY7FR,9:00:05,18:22:16
2017-08-07,2EY7FR,8:59:03,18:10:42
2017-08-08,2EY7FR,9:23:53,18:14:19
2017-08-09,2EY7FR,9:03:27,18:10:08
2017-08-10,2EY7FR,9:04:11,18:14:25
2017-08-15,2EY7FR,8:55:24,18:04:16
2017-08-16,2EY7FR,9:09:30,18:17:58
2017-08-17,2EY7FR,9:01:49,18:10:33
2017-08-18,2EY7FR,8:58:17,18:08:49
2017-08-21,2EY7FR,8:20:57,17:01:31
2017-08-22,2EY7FR,9:03:02,18:22:50
2017-08-23,2EY7FR,9:08:45,18:05:14
2017-08-24,2EY7FR,9:05:45,18:12:20
2017-08-25,2EY7FR,9:12:44,16:03:10
2017-08-28,2EY7FR,8:58:28,18:10:06
2017-08-29,2EY7FR,9:07:18,17:21:55
2017-08-30,2EY7FR,9:05:52,18:06:43
2017-08-31,2EY7FR,9:00:09,18:09:49
2017-09-01,2EY7FR,8:56:07,18:08:26
2017-09-04,2EY7FR,8:57:05,18:18:37
2017-09-05,2EY7FR,9:00:27,12:35:17
2017-09-06,2EY7FR,8:58:46,13:35:12
2017-09-07,2EY7FR,8:55:02,18:03:16
2017-09-08,2EY7FR,9:01:41,18:22:48
2017-09-11,2EY7FR,8:59:07,18:05:56
2017-09-13,2EY7FR,9:25:51,17:31:51
2017-09-14,2EY7FR,8:59:21,18:13:42
2017-09-15,2EY7FR,9:02:53,18:08:28
2017-09-18,2EY7FR,9:04:24,17:03:42
2017-09-19,2EY7FR,9:11:33,18:05:12
2017-09-20,2EY7FR,9:03:28,17:59:01
2017-09-22,2EY7FR,9:01:09,18:02:13
2017-09-25,2EY7FR,9:13:07,18:03:43
2017-09-26,2EY7FR,9:05:12,9:55:27
2017-09-27,2EY7FR,9:02:19,12:42:35
2017-10-03,2EY7FR,8:53:43,12:31:38
2017-10-04,2EY7FR,9:02:21,17:59:22
2017-10-05,2EY7FR,9:01:29,18:06:33
2017-10-11,2EY7FR,8:56:15,18:08:13
2017-10-12,2EY7FR,9:03:41,18:08:39
2017-10-13,2EY7FR,9:52:44,18:08:16
2017-10-16,2EY7FR,9:00:46,18:09:51
2017-10-17,2EY7FR,9:03:20,18:08:47
2017-10-18,2EY7FR,8:59:27,17:35:40
2017-10-24,2EY7FR,9:07:39,18:04:03
2017-10-25,2EY7FR,9:00:21,18:05:19
2017-10-26,2EY7FR,9:10:49,12:40:12
2017-10-27,2EY7FR,8:58:41,17:05:15
2017-10-30,2EY7FR,9:00:29,18:07:03
2017-10-31,2EY7FR,9:00:56,18:01:29
2017-11-01,2EY7FR,9:02:54,18:23:19
2017-11-02,2EY7FR,9:00:47,18:09:07
2017-11-03,2EY7FR,9:06:52,18:05:42
2017-11-08,2EY7FR,8:40:26,18:05:53
2017-11-09,2EY7FR,9:00:53,18:08:34
2017-11-10,2EY7FR,8:59:37,17:24:09
2017-09-11,5CS2CR,14:39:14,21:57:03
2017-09-12,5CS2CR,12:51:40,22:00:45
2017-09-13,5CS2CR,12:57:46,22:03:48
2017-09-14,5CS2CR,12:45:52,22:02:31
2017-09-15,5CS2CR,9:03:37,18:04:47
2017-09-18,5CS2CR,13:06:14,22:02:15
2017-09-19,5CS2CR,12:54:42,22:03:22
2017-09-20,5CS2CR,13:03:33,22:02:20
2017-09-22,5CS2CR,8:48:42,17:54:47
2017-09-25,5CS2CR,13:07:10,22:15:59
2017-09-26,5CS2CR,12:56:06,22:05:07
2017-09-27,5CS2CR,12:45:16,22:08:48
2017-10-03,5CS2CR,12:41:16,22:07:13
2017-10-04,5CS2CR,12:50:03,22:06:39
2017-10-05,5CS2CR,12:50:35,22:22:14
2017-10-06,5CS2CR,8:48:49,17:59:22
2017-10-09,5CS2CR,12:55:43,22:37:41
2017-10-10,5CS2CR,12:58:38,22:07:49
2017-10-11,5CS2CR,12:52:46,22:08:51
2017-10-12,5CS2CR,13:08:52,22:27:50
2017-10-13,5CS2CR,8:49:21,18:02:37
2017-10-16,5CS2CR,13:11:07,22:16:57
2017-10-17,5CS2CR,12:56:10,22:18:31
2017-10-18,5CS2CR,12:56:44,22:09:14
2017-10-24,5CS2CR,12:48:24,22:05:30
2017-10-25,5CS2CR,12:57:46,22:07:08
2017-10-26,5CS2CR,12:54:10,22:09:22
2017-10-27,5CS2CR,8:48:24,18:00:59
2017-10-30,5CS2CR,13:07:42,22:08:23
2017-11-01,5CS2CR,9:02:06,18:06:40
2017-11-02,5CS2CR,9:29:11,18:03:31
2017-11-03,5CS2CR,9:00:45,18:06:35
2017-11-06,5CS2CR,9:00:52,18:18:00
2017-11-07,5CS2CR,9:08:09,18:03:29
2017-11-08,5CS2CR,9:05:52,18:03:11
2017-11-09,5CS2CR,9:10:02,18:03:26
2017-11-10,5CS2CR,9:03:29,18:11:11
2017-11-13,5CS2CR,9:19:43,18:09:58
2017-11-14,5CS2CR,9:22:16,18:10:26
2017-11-15,5CS2CR,9:11:50,18:14:14
2017-11-16,5CS2CR,9:14:27,18:31:47
2017-11-17,5CS2CR,9:16:47,18:03:48
2017-11-20,5CS2CR,13:03:17,22:10:29
2017-11-21,5CS2CR,9:33:49,18:17:08
2017-11-22,5CS2CR,9:18:51,18:10:34
2017-11-23,5CS2CR,9:41:45,18:19:04
2017-11-24,5CS2CR,9:13:26,17:57:07
2017-11-27,5CS2CR,9:17:25,18:20:06
2017-11-28,5CS2CR,9:22:10,18:10:46
2017-11-29,5CS2CR,9:14:21,18:15:43
2017-11-30,5CS2CR,9:16:27,18:05:42
2017-12-01,5CS2CR,9:16:07,18:00:05
2017-12-04,5CS2CR,9:38:18,18:05:20
2017-12-06,5CS2CR,9:21:31,18:07:33
2017-12-08,5CS2CR,9:20:05,18:15:46
2017-12-11,5CS2CR,9:31:20,18:01:19
2017-12-12,5CS2CR,8:42:56,18:02:41
2017-12-13,5CS2CR,9:35:48,18:01:02
2017-12-14,5CS2CR,9:32:57,18:00:38
2017-12-15,5CS2CR,9:23:30,18:13:15
2017-12-18,5CS2CR,9:36:11,18:00:52
2017-12-19,5CS2CR,9:37:26,18:06:43
2017-12-20,5CS2CR,9:22:31,18:07:32
2017-12-21,5CS2CR,9:27:45,18:14:41
2017-12-22,5CS2CR,9:37:18,18:01:15
2017-12-25,5CS2CR,9:19:25,18:13:31
2017-12-26,5CS2CR,9:24:29,18:04:14
2017-12-27,5CS2CR,9:20:25,18:01:27
2017-12-28,5CS2CR,9:05:37,18:08:47
2017-12-29,5CS2CR,9:08:02,18:01:31
2017-05-22,DOU5M1,13:05:51,22:37:53
2017-05-23,DOU5M1,13:17:08,22:27:41
2017-05-24,DOU5M1,13:35:30,22:07:51
2017-05-25,DOU5M1,13:53:59,22:35:31
2017-05-26,DOU5M1,10:28:29,18:55:40
2017-05-29,DOU5M1,13:34:15,22:24:33
2017-05-30,DOU5M1,13:57:06,22:13:36
2017-05-31,DOU5M1,13:33:55,22:24:28
2017-06-01,DOU5M1,14:15:36,22:19:23
2017-06-02,DOU5M1,10:31:49,18:41:19
2017-06-05,DOU5M1,13:34:30,22:45:39
2017-06-06,DOU5M1,12:47:42,22:32:31
2017-06-07,DOU5M1,12:45:59,22:27:13
2017-06-08,DOU5M1,12:54:50,22:21:43
2017-06-09,DOU5M1,9:04:59,18:22:06
2017-06-12,DOU5M1,12:48:52,22:28:31
2017-06-13,DOU5M1,12:39:15,22:16:46
2017-06-14,DOU5M1,12:54:40,22:13:48
2017-06-15,DOU5M1,13:01:35,22:34:53
2017-06-16,DOU5M1,9:11:30,19:41:09
2017-06-19,DOU5M1,8:48:25,18:27:17
2017-06-20,DOU5M1,8:48:15,18:31:47
2017-06-21,DOU5M1,8:59:23,18:22:13
2017-06-22,DOU5M1,8:51:43,18:13:46
2017-06-23,DOU5M1,9:00:30,18:12:57
2017-06-26,DOU5M1,9:30:53,18:37:52
2017-07-31,DOU5M1,9:47:14,18:16:46
2017-08-01,DOU5M1,13:46:07,18:09:52
2017-08-02,DOU5M1,9:30:12,18:19:35
2017-08-04,DOU5M1,9:15:22,18:55:23
2017-08-07,DOU5M1,9:29:40,18:00:23
2017-08-08,DOU5M1,9:11:18,18:20:07
2017-08-09,DOU5M1,9:46:52,18:15:16
2017-08-10,DOU5M1,9:17:24,18:36:19
2017-08-11,DOU5M1,8:56:58,18:18:56
2017-08-13,DOU5M1,10:39:43,15:37:09
2017-08-14,DOU5M1,9:42:44,18:32:32
2017-08-15,DOU5M1,9:16:48,18:09:40
2017-08-16,DOU5M1,9:33:37,18:12:59
2017-08-17,DOU5M1,9:19:55,18:17:51
2017-08-18,DOU5M1,9:26:47,18:10:28
2017-08-21,DOU5M1,9:59:32,18:08:48
2017-08-22,DOU5M1,9:24:50,18:48:39
2017-08-23,DOU5M1,9:28:35,18:12:35
2017-08-24,DOU5M1,9:08:58,18:16:43
2017-08-25,DOU5M1,9:09:17,18:29:11
2017-08-28,DOU5M1,9:32:51,18:15:19
2017-08-29,DOU5M1,9:24:01,18:15:49
2017-08-30,DOU5M1,9:29:40,18:28:19
2017-08-31,DOU5M1,9:35:47,18:29:22
2017-09-01,DOU5M1,9:35:37,18:36:42
2017-09-04,DOU5M1,9:36:13,18:15:50
2017-09-05,DOU5M1,9:29:23,18:19:39
2017-09-06,DOU5M1,9:43:21,18:17:01
2017-09-07,DOU5M1,9:28:36,18:20:07
2017-09-08,DOU5M1,9:30:22,18:25:02
2017-09-11,DOU5M1,9:41:04,18:16:33
2017-09-12,DOU5M1,9:32:48,18:06:56
2017-09-13,DOU5M1,9:28:36,18:35:02
2017-09-14,DOU5M1,9:21:39,18:31:00
2017-09-15,DOU5M1,9:35:26,18:15:16
2017-09-18,DOU5M1,9:36:28,18:31:27
2017-09-19,DOU5M1,9:35:19,19:49:33
2017-09-20,DOU5M1,9:41:12,18:55:34
2017-09-22,DOU5M1,9:55:50,19:50:14
2017-09-25,DOU5M1,9:46:47,18:52:39
2017-09-26,DOU5M1,9:48:29,18:12:11
2017-09-27,DOU5M1,9:40:36,18:09:11
2017-10-04,DOU5M1,9:56:19,18:38:12
2017-10-05,DOU5M1,9:43:00,18:22:33
2017-10-06,DOU5M1,9:33:39,18:13:55
2017-10-09,DOU5M1,9:39:25,18:29:06
2017-10-10,DOU5M1,9:24:47,18:15:18
2017-10-11,DOU5M1,9:30:19,18:19:32
2017-10-12,DOU5M1,9:43:07,18:55:32
2017-10-13,DOU5M1,9:36:01,20:16:52
2017-10-16,DOU5M1,11:05:14,18:33:18
2017-10-17,DOU5M1,9:40:32,18:45:05
2017-10-18,DOU5M1,9:39:55,17:54:57
2017-10-24,DOU5M1,10:24:19,18:39:48
2017-10-25,DOU5M1,9:43:41,18:40:25
2017-10-26,DOU5M1,9:24:46,18:15:26
2017-10-27,DOU5M1,9:46:33,18:15:02
2017-10-30,DOU5M1,9:52:39,19:00:24
2017-10-31,DOU5M1,9:40:07,19:21:15
2017-11-01,DOU5M1,9:48:51,19:13:59
2017-11-02,DOU5M1,9:38:52,18:37:03
2017-11-03,DOU5M1,9:27:56,19:37:13
2017-11-06,DOU5M1,12:38:29,19:36:42
2017-11-07,DOU5M1,9:52:49,16:54:25
2017-11-08,DOU5M1,9:51:29,19:21:33
2017-11-09,DOU5M1,9:54:04,18:41:31
2017-11-10,DOU5M1,9:30:23,18:18:51
2017-11-13,DOU5M1,10:27:49,18:52:48
2017-11-14,DOU5M1,9:53:25,18:49:08
2017-11-15,DOU5M1,9:39:17,19:00:55
2017-11-16,DOU5M1,10:03:19,18:52:05
2017-11-17,DOU5M1,9:44:27,18:41:51
2017-11-20,DOU5M1,10:05:49,18:43:23
2017-11-21,DOU5M1,9:36:34,20:50:16
2017-11-22,DOU5M1,9:45:44,19:22:47
2017-11-23,DOU5M1,9:41:37,18:41:49
2017-11-24,DOU5M1,9:27:57,18:41:18
2017-11-28,DOU5M1,10:20:19,18:42:00
2017-11-29,DOU5M1,10:03:09,18:48:12
2017-11-30,DOU5M1,9:35:31,18:19:30
2017-12-01,DOU5M1,9:41:14,20:11:54
2017-12-04,DOU5M1,13:52:16,18:44:28
2017-12-05,DOU5M1,9:20:34,18:47:24
2017-12-06,DOU5M1,9:26:30,19:54:53
2017-12-08,DOU5M1,9:59:49,18:34:05
2017-12-11,DOU5M1,10:00:08,19:49:16
2017-12-12,DOU5M1,9:47:55,19:58:04
2017-12-13,DOU5M1,9:52:19,18:40:24
2017-12-14,DOU5M1,10:03:24,18:37:36
2017-12-15,DOU5M1,9:52:28,18:58:48
2017-12-18,DOU5M1,14:32:58,18:42:58
2017-12-19,DOU5M1,9:40:57,18:51:05
2017-12-20,DOU5M1,10:06:36,17:02:14
2017-12-21,DOU5M1,10:01:54,18:12:39
2017-12-22,DOU5M1,9:33:18,17:47:58
2017-12-26,DOU5M1,9:50:56,18:39:04
2017-12-27,DOU5M1,11:32:35,18:54:59
2017-12-28,DOU5M1,9:57:21,19:32:00
2017-12-29,DOU5M1,10:24:22,18:59:53
2017-05-22,OMI031,9:06:21,18:12:10
2017-05-23,OMI031,9:21:17,18:23:21
2017-05-24,OMI031,9:06:28,18:10:54
2017-05-25,OMI031,9:04:50,18:12:47
2017-05-26,OMI031,9:01:38,16:52:28
2017-05-29,OMI031,9:10:31,18:05:57
2017-05-30,OMI031,9:02:59,18:13:55
2017-05-31,OMI031,9:07:05,18:16:34
2017-06-01,OMI031,9:05:20,17:15:16
2017-06-02,OMI031,9:05:29,18:09:53
2017-06-05,OMI031,9:07:50,18:03:53
2017-06-06,OMI031,9:04:47,18:07:34
2017-06-07,OMI031,9:03:27,18:07:31
2017-06-08,OMI031,9:11:33,18:00:03
2017-06-09,OMI031,9:22:39,18:10:02
2017-06-12,OMI031,8:57:18,18:08:37
2017-06-13,OMI031,9:05:12,18:09:24
2017-06-14,OMI031,9:01:44,18:07:54
2017-06-15,OMI031,9:17:03,18:07:34
2017-06-16,OMI031,9:04:47,18:11:50
2017-06-19,OMI031,9:04:52,13:30:50
2017-06-20,OMI031,9:13:12,18:13:48
2017-06-22,OMI031,9:06:27,18:03:46
2017-06-23,OMI031,9:00:20,18:06:31
2017-06-26,OMI031,9:13:01,18:05:05
2017-06-27,OMI031,9:13:51,18:08:07
2017-06-28,OMI031,9:03:34,18:09:27
2017-06-29,OMI031,8:59:00,18:01:16
2017-06-30,OMI031,9:09:31,18:00:33
2017-07-03,OMI031,9:02:58,18:08:37
2017-07-04,OMI031,8:57:25,18:10:49
2017-07-05,OMI031,9:06:20,18:20:38
2017-07-06,OMI031,9:01:53,18:04:33
2017-07-07,OMI031,9:08:15,18:00:32
2017-07-10,OMI031,9:14:57,18:12:08
2017-07-11,OMI031,9:08:40,18:11:17
2017-07-12,OMI031,9:19:08,18:07:53
2017-07-13,OMI031,9:05:19,18:06:26
2017-07-14,OMI031,9:03:05,18:08:07
2017-07-17,OMI031,9:05:51,18:06:28
2017-07-18,OMI031,9:03:40,18:06:18
2017-07-20,OMI031,9:15:42,18:14:36
2017-07-21,OMI031,9:04:02,18:03:06
2017-07-24,OMI031,9:12:04,18:07:24
2017-07-25,OMI031,9:16:15,18:05:17
2017-07-26,OMI031,9:19:19,18:10:54
2017-07-27,OMI031,9:09:53,18:10:20
2017-07-28,OMI031,8:59:54,18:45:43
2017-05-22,C5HB8T,8:54:30,18:06:35
2017-05-23,C5HB8T,8:55:55,18:00:29
2017-05-24,C5HB8T,8:59:12,18:05:15
2017-05-25,C5HB8T,8:50:15,18:04:38
2017-05-26,C5HB8T,9:03:36,17:13:50
2017-05-29,C5HB8T,8:54:50,18:01:00
2017-05-30,C5HB8T,8:52:41,18:13:14
2017-05-31,C5HB8T,9:09:49,19:25:08
2017-06-01,C5HB8T,8:46:05,17:18:06
2017-06-02,C5HB8T,9:01:30,17:54:22
2017-06-05,C5HB8T,9:00:57,18:19:50
2017-06-06,C5HB8T,8:48:49,18:53:25
2017-06-08,C5HB8T,8:52:20,18:13:05
2017-06-09,C5HB8T,8:55:22,18:11:15
2017-06-12,C5HB8T,8:57:30,18:17:01
2017-06-13,C5HB8T,8:48:53,18:10:02
2017-06-14,C5HB8T,8:54:39,18:16:06
2017-06-15,C5HB8T,8:53:31,19:11:45
2017-06-16,C5HB8T,8:51:15,18:14:12
2017-06-19,C5HB8T,9:00:46,18:00:27
2017-06-20,C5HB8T,8:59:26,18:39:37
2017-06-21,C5HB8T,8:49:26,18:08:29
2017-06-22,C5HB8T,9:00:38,20:19:54
2017-06-23,C5HB8T,8:40:31,17:58:41
2017-06-26,C5HB8T,10:21:00,17:57:07
2017-06-27,C5HB8T,8:56:24,18:05:39
2017-06-28,C5HB8T,8:59:09,18:16:37
2017-06-29,C5HB8T,9:03:25,18:12:58
2017-06-30,C5HB8T,8:55:31,18:11:31
2017-07-03,C5HB8T,9:00:02,17:59:28
2017-07-04,C5HB8T,8:57:15,18:19:45
2017-07-05,C5HB8T,8:56:44,18:13:20
2017-07-06,C5HB8T,8:53:56,18:00:39
2017-07-07,C5HB8T,9:03:39,19:07:39
2017-07-11,C5HB8T,8:48:26,17:54:13
2017-07-12,C5HB8T,8:58:50,18:18:42
2017-07-13,C5HB8T,9:07:51,16:32:21
2017-07-14,C5HB8T,8:56:49,18:07:54
2017-07-17,C5HB8T,8:57:12,17:54:17
2017-07-18,C5HB8T,9:01:04,18:11:51
2017-07-19,C5HB8T,8:53:43,18:12:46
2017-07-20,C5HB8T,8:58:08,18:45:47
2017-07-21,C5HB8T,9:01:15,18:20:32
2017-07-25,C5HB8T,9:23:08,18:15:09
2017-07-26,C5HB8T,9:11:09,18:10:10
2017-07-27,C5HB8T,8:58:09,18:27:39
2017-07-28,C5HB8T,9:03:09,18:12:10
2017-07-29,C5HB8T,9:12:22,20:58:30
2017-07-31,C5HB8T,9:02:27,18:10:11
2017-08-01,C5HB8T,9:11:22,18:11:29
2017-08-02,C5HB8T,9:01:11,18:25:56
2017-08-04,C5HB8T,9:03:01,18:06:34
2017-08-08,C5HB8T,9:01:53,18:38:31
2017-08-09,C5HB8T,9:06:19,18:20:59
2017-08-10,C5HB8T,9:13:28,18:14:38
2017-08-11,C5HB8T,9:00:03,18:03:09
2017-08-14,C5HB8T,9:02:08,18:00:49
2017-08-16,C5HB8T,9:01:58,18:04:46
2017-08-17,C5HB8T,9:08:10,18:04:54
2017-08-18,C5HB8T,9:03:58,18:16:05
2017-08-21,C5HB8T,9:09:48,18:02:18
2017-08-22,C5HB8T,9:01:34,18:10:17
2017-08-23,C5HB8T,9:02:44,18:12:54
2017-09-04,C5HB8T,9:00:40,18:01:56
2017-09-05,C5HB8T,8:56:33,18:13:27
2017-09-06,C5HB8T,8:55:38,18:29:28
2017-09-07,C5HB8T,9:03:42,18:10:03
2017-09-08,C5HB8T,8:41:02,18:10:01
2017-09-11,C5HB8T,9:15:40,18:00:05
2017-09-12,C5HB8T,9:55:40,18:42:15
2017-09-13,C5HB8T,9:08:01,18:01:36
2017-09-14,C5HB8T,9:03:47,18:15:51
2017-09-15,C5HB8T,9:03:05,18:12:36
2017-09-18,C5HB8T,8:56:52,18:32:59
2017-09-19,C5HB8T,9:12:38,18:19:21
2017-09-20,C5HB8T,9:09:28,18:17:06
2017-09-22,C5HB8T,9:01:47,18:00:48
2017-09-25,C5HB8T,9:04:03,18:20:47
2017-09-26,C5HB8T,9:01:56,11:01:38
2017-09-27,C5HB8T,8:59:23,18:03:03
2017-10-03,C5HB8T,8:55:41,18:09:01
2017-10-04,C5HB8T,8:55:10,18:10:07
2017-10-05,C5HB8T,8:46:59,18:08:09
2017-10-06,C5HB8T,9:04:01,18:06:22
2017-10-09,C5HB8T,11:12:14,18:17:16
2017-10-18,C5HB8T,17:19:49,18:00:11
2017-12-20,C5HB8T,9:41:25,18:25:53
2017-12-21,C5HB8T,9:05:19,18:49:24
2017-12-26,C5HB8T,10:37:09,15:50:52
2017-12-27,C5HB8T,8:57:33,18:50:59
2017-12-28,C5HB8T,8:59:45,18:20:20
2017-12-29,C5HB8T,8:54:54,18:20:42
2017-05-22,C4REMC,8:39:53,17:58:26
2017-05-23,C4REMC,8:43:03,18:07:23
2017-05-24,C4REMC,8:44:45,18:05:06
2017-05-25,C4REMC,8:40:40,17:57:58
2017-05-26,C4REMC,8:37:14,17:27:53
2017-05-29,C4REMC,8:25:54,18:02:25
2017-05-30,C4REMC,8:34:03,18:15:27
2017-05-31,C4REMC,8:36:39,18:07:25
2017-06-01,C4REMC,8:39:17,18:03:00
2017-06-05,C4REMC,8:33:53,18:00:53
2017-06-06,C4REMC,8:36:30,18:06:19
2017-06-07,C4REMC,8:38:43,17:59:20
2017-06-08,C4REMC,8:42:48,18:04:23
2017-06-09,C4REMC,8:19:41,17:58:24
2017-06-12,C4REMC,8:42:37,18:29:34
2017-06-13,C4REMC,8:41:46,18:00:57
2017-06-14,C4REMC,8:45:32,18:11:44
2017-06-15,C4REMC,8:45:07,17:59:55
2017-06-16,C4REMC,8:46:58,18:09:26
2017-06-19,C4REMC,8:42:33,18:00:58
2017-06-20,C4REMC,8:41:22,18:00:44
2017-06-21,C4REMC,8:42:44,18:02:28
2017-06-23,C4REMC,8:44:09,17:51:44
2017-06-27,C4REMC,8:37:12,18:58:21
2017-06-28,C4REMC,8:40:01,18:06:26
2017-06-29,C4REMC,8:47:28,17:54:00
2017-06-30,C4REMC,8:53:51,17:56:36
2017-07-03,C4REMC,8:35:33,18:01:49
2017-07-04,C4REMC,8:43:51,18:09:14
2017-07-05,C4REMC,8:47:09,18:02:04
2017-07-06,C4REMC,8:36:50,18:06:34
2017-07-07,C4REMC,8:42:58,18:25:10
2017-07-11,C4REMC,8:42:56,18:00:03
2017-07-12,C4REMC,8:46:26,17:58:49
2017-07-13,C4REMC,8:47:45,18:04:34
2017-07-14,C4REMC,8:47:26,18:15:59
2017-07-17,C4REMC,8:50:06,17:59:04
2017-07-18,C4REMC,8:39:47,18:01:38
2017-07-19,C4REMC,8:34:28,17:58:07
2017-07-20,C4REMC,8:29:47,18:02:05
2017-07-21,C4REMC,8:46:58,18:02:12
